time,network speed test ping (s),jitter (s),upload (bit/s),download (bit/s),charmhub resource download mean (s),min (s),max (s),
2025-01-13T05:06:51+0000,44.82,74.7,5426.62,821.28,28.652,23.94,32.87,
2025-01-13T05:38:09+0000,35.18,5.49,1049.41,888.39,30.836,23.72,46.0,
2025-01-13T06:09:07+0000,92.36,1.89,797.85,692.77,49.257999999999996,28.36,77.66,
2025-01-13T06:42:10+0000,108.82,7.61,235.51,327.63,33.544,29.16,39.63,
2025-01-13T07:06:42+0000,42.91,5.95,5885.46,312.03,26.108,22.24,30.85,
2025-01-13T07:35:53+0000,21.73,0.8,5306.35,363.85,29.472,23.66,38.11,
2025-01-13T08:08:14+0000,24.73,0.12,572.91,653.02,40.008,24.07,52.93,
2025-01-13T08:27:11+0000,24.18,0.09,803.53,528.26,38.304,27.57,57.18,
2025-01-13T09:10:41+0000,93.82,2.91,524.39,356.45,327.198,82.09,1292.3,
2025-01-13T10:07:44+0000,23.82,0.51,407.95,268.97,41.748000000000005,27.12,55.82,
2025-01-13T10:28:22+0000,89.73,0.46,585.92,529.86,605.8059999999999,38.79,1273.98,
2025-01-13T10:42:56+0000,121.27,7.43,859.97,149.63,62.245999999999995,29.05,86.09,
2025-01-13T11:06:57+0000,105.64,11.96,442.13,608.65,34.961999999999996,32.44,40.25,
2025-01-13T12:21:18+0000,100.73,7.56,771.01,828.69,506.724,27.84,1250.45,
2025-01-13T13:33:29+0000,100.09,2.6,274.83,612.79,294.06800000000004,27.76,1228.65,
2025-01-13T14:19:07+0000,34,3.34,358.79,356.08,46.996,27.87,97.94,
2025-01-13T15:47:31+0000,24.09,0.12,908.11,723.39,50.602000000000004,30.25,82.64,
2025-01-13T17:26:30+0000,23.36,0.32,972.04,1301.19,31.106,21.51,54.24,
2025-01-13T19:27:46+0000,23.91,0.03,929.29,1147.66,33.304,24.12,63.22,
2025-01-13T20:16:38+0000,33,2.09,482.25,991.23,29.732,25.57,42.37,
2025-01-13T20:48:07+0000,42.36,75.01,4993.76,473.84,27.692,23.61,38.78,
2025-01-13T21:46:27+0000,89.36,0.23,541.37,555.23,384.43199999999996,33.86,1183.36,
2025-01-13T22:08:56+0000,90.27,1.85,845.86,556.27,59.95,34.02,80.09,
2025-01-13T22:37:08+0000,59,32.72,5161.46,619.87,42.916000000000004,25.75,82.04,
2025-01-13T23:05:56+0000,44.91,6,5909.31,1086.59,27.792,23.77,32.59,
2025-01-14T00:50:23+0000,24,0,1410.3,717.91,30.732,24.32,39.79,
2025-01-14T01:33:52+0000,23.82,0.41,1071.91,797.21,38.276,25.64,53.25,
2025-01-14T02:15:08+0000,172.64,6.94,41.84,11.24,138.664,38.15,404.88,
2025-01-14T02:48:54+0000,25.91,1.3,976.75,798.49,33.16,27.9,40.07,
2025-01-14T03:36:50+0000,67.27,4.65,1082.19,450.34,32.262,24.68,47.17,
2025-01-14T03:42:16+0000,92.64,1.74,858.96,824.81,277.64,28.59,1266.57,
2025-01-14T04:27:21+0000,107.64,3.69,899.85,597.28,274.962,28.1,1153.84,
2025-01-14T05:06:40+0000,25.55,0.98,6002.42,431.6,33.394,22.31,63.77,
2025-01-14T05:37:20+0000,92.91,0.67,924.36,663.52,35.818,31.51,42.65,
2025-01-14T06:06:48+0000,27,0.25,903.38,730.58,27.392,23.76,31.53,
2025-01-14T06:40:41+0000,24,0,763.6,405.66,34.998,30.56,50.18,
2025-01-14T07:06:24+0000,24.64,0.86,1199.72,849.39,31.4,25.91,44.64,
2025-01-14T07:36:19+0000,102.09,5.65,525.39,582.06,35.182,27.38,40.32,
2025-01-14T08:15:18+0000,24.27,0,989.56,733.35,33.246,25.29,44.36,
2025-01-14T09:11:36+0000,25.73,1.5,750.57,567.32,43.284,28.94,56.0,
2025-01-14T19:03:28+0000,92.27,1.83,671.06,549.55,46.902,31.65,98.69,
2025-01-15T00:07:53+0000,103.18,7.26,824.77,393.96,38.194,34.97,42.04,
2025-01-15T12:07:23+0000,39.36,3.53,64.86,89.23,53.422,30.45,67.52,
2025-01-15T18:05:48+0000,23.73,0.98,4730.67,614.84,38.001999999999995,26.63,63.26,
2025-01-16T00:07:52+0000,24.91,0.74,487.44,488.64,36.388,22.97,84.4,
2025-01-16T06:05:15+0000,61,31.01,5384.58,309.25,30.272000000000002,26.45,35.95,
2025-01-16T12:06:58+0000,73.18,11.66,5430.34,930.42,48.32,26.14,88.63,
2025-01-16T18:05:16+0000,23.82,0.78,5362,578.33,31.262,23.59,40.94,
2025-01-17T00:16:41+0000,22.82,1.03,6978.67,704.9,144.56199999999998,24.63,594.04,
2025-01-17T06:05:10+0000,21.82,0.5,6028.98,418.1,30.052,23.85,38.14,
2025-01-17T12:10:25+0000,105.09,3.73,79.33,374.47,87.772,66.01,142.09,
2025-01-17T18:05:25+0000,101.64,4,878.14,648.74,29.454,27.86,32.46,
2025-01-18T00:07:34+0000,22.36,0.58,6296.39,543.78,36.862,28.37,66.43,
2025-01-18T06:04:41+0000,24,0,1653.23,909.45,25.52,22.28,30.05,
2025-01-18T12:05:01+0000,24.18,0.67,856.45,545.45,27.342,23.44,30.13,
2025-01-18T18:06:09+0000,99.55,3.35,918.4,733.2,37.666,33.51,44.23,
2025-01-19T00:07:41+0000,24,0,1198.58,1579.37,35.792,23.75,62.22,
2025-01-19T06:06:00+0000,114.91,2.93,791.74,734.5,39.12,34.49,42.79,
2025-01-19T12:05:10+0000,50.09,46.83,5360.96,1259.08,30.188000000000002,22.19,56.35,
2025-01-19T18:07:22+0000,94.18,4.17,883.71,766.19,52.052,34.54,112.19,
2025-01-20T06:05:50+0000,29.45,2.2,1330.96,455.3,31.398,23.94,35.34,
2025-01-20T12:05:14+0000,34.27,2.85,932.2,694.67,28.126,24.67,36.82,
2025-01-20T18:04:53+0000,37.91,8.9,7563.86,543,26.064,24.57,28.94,
2025-01-21T00:12:22+0000,145.82,19.41,648.74,522.57,90.232,30.68,210.18,
2025-01-21T06:04:49+0000,40,6.03,5346.36,886.51,25.582,23.64,27.9,
2025-01-21T12:24:48+0000,95.82,3.87,574.89,697.03,263.096,32.35,1147.32,
2025-01-21T18:08:05+0000,49.09,7.56,7836.32,1253.7,64.172,23.4,160.06,
2025-01-22T00:11:14+0000,24.27,0.29,416.82,162.2,79.848,26.76,276.13,
2025-01-22T06:05:32+0000,42.91,3.53,749.58,223.88,34.466,25.23,46.24,
2025-01-22T12:05:38+0000,42.27,18.37,5729.65,1428.77,33.258,22.37,40.0,
2025-01-22T18:06:01+0000,51.09,24.22,5342.07,1077.4,38.952,25.67,56.28,
2025-01-23T00:07:13+0000,24.09,0.25,422.88,569.5,29.009999999999998,22.5,42.33,
2025-01-23T06:05:19+0000,42.55,18.93,5530.55,1151.06,31.59,22.63,48.8,
2025-01-23T18:07:27+0000,24.18,0.23,1657.74,995.79,57.162,32.37,99.95,
2025-01-24T00:09:33+0000,90.91,0.54,359.4,421.41,57.642,47.09,73.91,
2025-01-24T06:06:43+0000,90.27,1.11,174.52,737.17,45.373999999999995,31.56,69.49,
2025-01-24T12:05:56+0000,25,0.64,1799.41,865.12,40.288,25.11,59.71,
2025-01-24T18:12:55+0000,57.09,26.22,6404.29,1126.01,123.136,80.08,166.51,
2025-01-25T00:14:03+0000,29.09,2.03,5533.75,1398.2,116.37400000000001,39.49,162.96,
2025-01-25T06:19:27+0000,25.64,0.56,2300.38,1339.42,202.11599999999999,55.32,675.28,
2025-01-25T15:06:22+0000,22.73,1.46,5451.7,1700.06,2205.022,24.68,6083.32,
2025-01-25T18:07:36+0000,24.55,0.51,1497.59,1481.54,57.56,40.81,83.38,
2025-01-26T00:10:10+0000,21.64,1.19,7933.49,1219.48,68.234,50.18,105.78,
2025-01-26T06:07:52+0000,24.09,0.59,2143.86,1004.64,64.176,54.09,73.45,
2025-01-26T12:10:59+0000,92.18,1.77,444.46,465.72,96.724,85.55,116.96,
2025-01-26T18:07:55+0000,22.45,0.5,5738.35,2228.42,62.826,22.9,147.62,
2025-01-27T00:11:28+0000,24.55,1.25,1334.91,686.72,81.414,30.28,197.18,
2025-01-27T06:10:01+0000,23.73,1.51,5397.92,1301.39,88.24,49.13,109.08,
2025-01-27T12:10:26+0000,23.91,0.09,1759.53,901.62,92.178,48.39,137.53,
2025-01-27T18:10:10+0000,24.82,0.8,1737.18,1324.06,89.184,72.18,114.9,
2025-01-28T06:07:42+0000,24,0,1591.33,1139.69,62.82,26.07,127.3,
2025-01-28T12:09:55+0000,22.36,1.49,5360.96,1300.29,86.562,48.49,123.05,
2025-01-28T18:08:33+0000,27.27,0.93,4843.89,1313.55,67.152,47.72,86.78,
2025-01-29T00:31:30+0000,91.09,1.38,614.41,711.26,321.024,42.25,914.84,
2025-01-29T06:09:24+0000,40.82,42.05,5321.61,1191.41,82.306,30.43,133.18,
2025-01-29T12:13:07+0000,41.73,37.5,6482.87,922.13,124.802,71.32,158.28,
2025-01-29T18:07:06+0000,25.36,1.39,6977.35,1491.57,53.366,32.25,70.7,
2025-01-30T00:08:11+0000,21.82,1.01,5751.82,924.67,48.178,30.72,78.7,
2025-01-30T06:07:34+0000,23.91,1.23,7214.16,1458.3,60.164,33.02,73.44,
2025-01-30T12:10:37+0000,24.27,0.58,1786.56,1014.71,95.868,68.49,133.79,
2025-01-30T18:09:22+0000,92,1.34,582.36,798.86,78.566,64.02,105.84,
2025-01-31T00:11:43+0000,42,1.78,7604.55,1776.63,87.326,41.15,125.61,
2025-01-31T06:07:41+0000,89.64,0.18,546.4,699.74,58.588,37.78,72.0,
2025-01-31T12:08:38+0000,96.09,2.65,379.25,539.83,68.326,41.69,142.2,
2025-01-31T18:09:45+0000,91.82,2.36,602.25,595.4,82.868,62.81,118.8,
2025-02-01T00:52:18+0000,24.09,0.25,1665.69,1081.42,576.508,28.14,1004.27,
2025-02-01T08:43:48+0000,163.18,6.92,253.81,421.4,1931.624,210.59,3472.36,
2025-02-01T13:06:19+0000,31.55,5.58,5841.89,1561.53,764.844,463.54,1211.92,
2025-02-01T19:44:44+0000,140.18,1.52,412.46,534.29,1224.1480000000001,42.59,2447.05,
2025-02-02T02:17:26+0000,59.73,30.11,6747.61,1149.51,1587.876,72.91,4487.63,
2025-02-02T08:03:37+0000,21.82,0.44,5002.49,1611.86,1452.116,67.44,3560.56,
2025-02-02T13:20:51+0000,60.55,76.99,6271.23,1573.3,936.496,76.74,2596.41,
2025-02-03T05:53:55+0000,26.27,4.6,5099.85,1416.69,4193.33,43.86,6722.73,
2025-02-03T08:46:40+0000,22.82,1.61,6242.7,1481.19,1969.02,178.2,3161.37,
2025-02-03T12:27:42+0000,94.73,3.39,176.36,650.79,294.752,51.75,692.59,
2025-02-04T08:47:40+0000,23.82,0.07,1803.54,1222.36,1980.908,1237.25,2535.58,
2025-02-04T12:21:29+0000,24.64,0.72,1099.91,619.66,223.68,124.77,373.3,
2025-02-05T13:05:40+0000,25.27,1.38,1634.08,654.65,752.83,34.11,2077.09,
2025-02-06T18:10:45+0000,95.45,1.27,263.96,649.3,93.166,64.0,126.17,
2025-02-07T00:10:44+0000,91.82,1.15,536.34,780.47,73.462,33.84,105.06,
2025-02-07T06:06:51+0000,23.82,1.45,7191.61,2298.48,51.083999999999996,23.5,69.31,
2025-02-07T12:10:08+0000,90.73,1.48,535.94,659.46,85.828,46.73,120.76,
2025-02-07T18:08:39+0000,24,0,1349.87,1089.64,73.19,47.4,92.16,
2025-02-08T00:10:34+0000,89.18,0.41,532.16,476.23,69.388,48.95,82.23,
2025-02-08T06:08:39+0000,92.18,1.85,597.18,733.31,68.78399999999999,37.46,91.58,
2025-02-08T12:08:18+0000,21.36,0.49,6208.5,1539.88,68.642,23.28,109.21,
2025-02-08T18:06:35+0000,40.55,1.19,5533.91,1767.74,47.522,26.43,71.43,
2025-02-09T00:10:51+0000,21.27,0.58,6709.93,1236.59,74.918,26.98,106.03,
2025-02-09T06:06:05+0000,25,4.17,157.97,2022.22,40.888,27.75,59.79,
2025-02-09T12:08:03+0000,28.27,2.16,2351.81,712.51,62.668,46.24,84.42,
2025-02-09T18:07:04+0000,89.18,1.2,772.41,841.4,48.903999999999996,36.37,63.09,
2025-02-10T00:09:04+0000,56.91,120.53,6479.18,1590.87,55.368,38.09,76.24,
2025-02-10T06:08:21+0000,23.55,0.29,1696.39,1732.9,70.3,28.03,110.51,
2025-02-10T12:08:10+0000,29.27,3.39,6769.35,1363.09,65.17,35.23,81.94,
2025-02-10T18:09:32+0000,26.09,1.09,1810.88,929.35,80.772,55.4,114.34,
2025-02-11T00:09:35+0000,23.64,0.2,2344.64,1077.13,63.372,42.71,91.26,
2025-02-11T06:07:58+0000,22.27,2.04,8348.35,1448.98,63.394,39.59,100.45,
2025-02-11T12:09:52+0000,51.18,58,5625.79,1076.65,85.432,44.77,121.21,
2025-02-11T18:09:17+0000,24.36,0.28,1683.57,1264.6,77.702,53.28,116.19,
2025-02-12T00:14:06+0000,24,1.79,6204.73,1209.87,114.192,91.65,154.17,
2025-02-12T06:08:22+0000,23.91,0.14,2221.16,1570.42,67.734,47.67,113.39,
2025-02-12T12:10:12+0000,39.82,17.79,4884.96,1118.68,88.046,56.28,116.31,
2025-02-12T18:12:46+0000,21.73,1.13,5791.17,2216.35,120.114,77.9,147.87,
2025-02-13T00:10:43+0000,23.55,2,6318.16,1199.5,74.182,47.05,118.18,
2025-02-13T12:11:10+0000,20.45,0.94,6095.43,1053.72,101.958,62.26,149.97,
2025-02-13T18:12:08+0000,88,0.22,841.68,651.35,112.346,57.09,145.39,
2025-02-14T00:10:12+0000,24,0,2177.76,1239.68,68.966,24.12,99.66,
2025-02-14T06:09:08+0000,21.73,1.04,8414.6,1156.98,79.346,26.71,155.0,
2025-02-14T18:11:08+0000,23.27,2,6125.85,1712.17,98.988,70.66,139.6,
2025-02-15T00:09:50+0000,21.55,0.97,5301.84,2241.35,63.176,36.44,90.42,
2025-02-15T06:06:44+0000,41.91,26.34,5901.85,1313.76,48.954,33.91,75.65,
2025-02-15T12:09:38+0000,41.91,13.08,5475.73,1358.95,83.176,39.47,105.92,
2025-02-15T18:08:58+0000,24.18,1.79,2273.5,991.57,75.852,51.04,111.14,
2025-02-16T00:09:26+0000,24.09,0.63,1687.54,1282.11,59.204,29.48,85.93,
2025-02-16T06:06:55+0000,88.73,1.29,823.37,620.24,50.366,35.34,69.51,
2025-02-16T12:06:46+0000,43.27,77.88,5913.02,2004.57,51.858,39.68,57.9,
2025-02-16T18:07:37+0000,88.91,0.67,647.03,806.35,56.653999999999996,35.26,80.02,
2025-02-17T00:10:33+0000,24,0.27,1394.71,1053.8,71.75200000000001,29.01,126.43,
2025-02-17T06:08:45+0000,22.18,0.65,6083.36,1688.16,75.196,38.75,122.22,
2025-02-17T12:12:10+0000,95.27,3.52,396.32,767.71,110.784,77.59,171.37,
2025-02-17T18:11:30+0000,23.55,0.15,1282.39,612.41,109.776,36.23,250.5,
2025-02-18T00:10:45+0000,23.55,0.58,6163.6,1459.6,75.8,39.9,113.36,
2025-02-18T06:08:27+0000,24.18,0.17,1932.74,1121.65,70.044,41.45,94.01,
2025-02-18T12:09:23+0000,23.64,0.32,1930.94,1308.62,80.908,57.37,107.91,
2025-02-18T18:10:26+0000,24.18,1.87,4782.36,2266.68,91.626,47.9,169.45,
2025-02-19T00:10:45+0000,24.27,0.41,2252,804.08,75.684,69.94,83.7,
2025-02-19T06:08:55+0000,24.36,0.42,2244.89,818.77,73.458,28.2,104.0,
2025-02-19T12:14:01+0000,92,2.19,753.14,447,133.218,99.5,162.32,
2025-02-19T18:11:03+0000,41.27,0.45,6800.15,1244.84,100.316,66.44,157.44,
2025-02-20T00:10:28+0000,25.36,0.72,1631.59,1233.91,68.18,28.75,101.73,
2025-02-20T06:08:04+0000,22.64,1.24,5754.79,1515.87,66.24,49.32,90.36,
2025-02-20T12:14:18+0000,27.55,2.43,5657.36,1595.13,138.914,109.33,170.45,
2025-02-20T18:10:05+0000,24.73,0.86,1061.43,753.29,87.512,38.23,138.0,
2025-02-21T00:10:44+0000,24.64,0.73,1345.36,1234.84,74.566,47.39,100.75,
2025-02-21T06:09:28+0000,40.55,41.82,5486.71,1302.89,82.284,45.77,100.95,
2025-02-21T12:12:00+0000,89.45,1.57,785.91,684.71,108.27799999999999,69.33,174.95,
2025-02-21T18:07:49+0000,21.91,0.74,5356.25,1114.41,60.31,30.63,77.2,
2025-02-22T00:11:29+0000,89.82,1.93,760.02,795.01,84.3,36.87,123.11,
2025-02-22T06:09:32+0000,92.27,3.59,892.11,732.55,80.404,50.12,101.38,
2025-02-22T12:07:29+0000,22.64,0.92,5151.16,1415.77,60.54,47.77,82.09,
2025-02-22T18:09:05+0000,90,1.68,891.08,709.84,79.05,46.69,135.04,
2025-02-23T00:10:29+0000,89.45,0.65,777.48,788.45,67.956,33.94,101.88,
2025-02-23T06:06:35+0000,25.09,4.15,5868.88,2389.92,51.922000000000004,36.36,73.17,
2025-02-23T12:08:04+0000,23.91,2.84,5123.12,1858.78,65.056,27.68,133.59,
2025-02-23T18:06:20+0000,22.91,1.09,6228.05,2074.32,47.122,23.49,63.16,
2025-02-24T00:08:14+0000,41.55,25.89,10072.63,2022.96,46.068,24.28,81.07,
2025-02-24T06:10:18+0000,88.36,0.52,858.6,805.27,89.65,59.22,115.39,
2025-02-24T12:11:42+0000,57.73,62.25,6948.66,1808.69,107.19,72.42,161.51,
2025-02-24T18:08:34+0000,26.91,1.61,2033.1,884.84,71.82600000000001,35.34,111.94,
2025-02-25T00:11:50+0000,23,1.43,4910.49,1887.51,89.05,41.36,141.83,
2025-02-25T06:06:37+0000,24.82,1.33,6097.76,2255.08,49.466,23.15,67.02,
2025-02-25T12:08:25+0000,44.64,16.68,6932.07,1937.65,68.69,47.48,122.12,
2025-02-25T18:11:25+0000,23.82,0.32,1895.17,1386.95,103.7,72.72,154.3,
2025-02-26T00:12:41+0000,26.45,2.72,6146.26,1674.47,100.878,62.74,160.92,
2025-02-26T06:09:31+0000,24.27,0.13,1673.63,1577.51,80.632,68.36,100.15,
2025-02-26T12:12:07+0000,24.91,0.64,1825.46,976.22,110.756,52.81,159.07,
2025-02-26T18:09:34+0000,21.45,0.98,4518.66,1808.39,81.482,45.4,112.31,
2025-02-27T00:10:20+0000,91.27,5.23,849,708.28,68.386,36.01,100.22,
2025-02-27T06:09:28+0000,90.36,1.23,867.18,725.28,80.238,57.1,120.1,
2025-02-27T12:14:00+0000,92.45,1.71,847.06,792.61,132.662,105.78,174.95,
2025-02-27T18:11:21+0000,91.45,3.68,807.29,558.6,100.616,65.62,143.56,
2025-02-28T00:13:33+0000,89.64,1.36,798.87,522.28,107.432,70.17,148.89,
2025-02-28T06:07:39+0000,90.27,1.45,899.04,815.92,57.988,32.61,76.4,
2025-02-28T12:06:59+0000,24.82,0.47,1310.07,872.13,50.692,42.76,68.2,
2025-02-28T18:08:55+0000,93.73,7.13,810.65,667.62,73.264,37.88,155.48,
2025-03-01T00:17:08+0000,21.82,1.56,9629.35,1850.05,149.238,88.06,184.69,
2025-03-01T06:09:00+0000,41.55,9.67,9004.42,1748.25,79.386,25.12,128.56,
2025-03-01T12:09:01+0000,24.82,0.66,2187.07,1103.66,76.418,34.95,113.03,
2025-03-01T18:08:15+0000,29.36,11.88,7292.3,1941.19,71.67,47.85,103.57,
2025-03-02T06:08:48+0000,23.64,2.29,6276.71,1322.48,73.004,38.03,112.4,
2025-03-02T12:10:50+0000,88.55,0.92,852.57,784.04,94.108,71.42,130.19,
2025-03-02T18:08:16+0000,24.91,1.44,2271.07,965.97,68.118,35.32,94.28,
2025-03-03T00:10:59+0000,95.73,3.95,824.93,804.72,76.156,50.19,105.26,
2025-03-03T06:07:38+0000,26.91,1.52,2103.69,1320.78,58.382,33.42,108.05,
2025-03-03T12:08:56+0000,49,77.11,5350.71,1184.53,73.388,49.96,89.13,
2025-03-03T18:09:36+0000,23.36,3.6,5277.43,1563.98,80.71000000000001,52.85,95.63,
2025-03-04T00:13:36+0000,88.55,0.22,828.06,822.99,108.184,78.34,180.78,
2025-03-04T06:15:48+0000,91.73,2.26,880.26,815.43,157.12,108.5,196.59,
2025-03-04T18:10:07+0000,24.91,0.88,1769.84,1048.76,90.008,40.69,146.97,
2025-03-05T00:11:43+0000,64.09,70.48,4396.53,1557.35,85.504,67.53,118.23,
2025-03-05T06:16:59+0000,92,2.21,750.17,745.19,170.658,97.92,286.62,
2025-03-05T12:12:31+0000,89.55,1.46,791.06,536.61,114.39999999999999,68.94,194.7,
2025-03-05T18:16:32+0000,92.45,1.24,721.68,487.72,161.908,97.81,292.92,
2025-03-06T00:10:35+0000,24.27,0.01,1706.53,1129.03,71.946,46.59,162.16,
2025-03-06T06:09:31+0000,24.82,1.32,1575.17,1188.88,80.86,62.59,101.23,
2025-03-06T12:14:59+0000,24.55,1.54,6047.4,983.04,137.792,102.75,203.91,
2025-03-06T18:10:36+0000,45.82,11.44,4369.66,1763.11,95.726,48.79,136.48,
2025-03-07T06:10:35+0000,88.64,0.43,824.15,640.95,94.426,71.11,147.31,
2025-03-07T12:16:37+0000,89.36,5.08,790.5,429.99,164.45600000000002,106.42,237.24,
2025-03-07T18:13:56+0000,24.18,0.78,2065.12,1028.79,135.48600000000002,112.15,166.86,
2025-03-08T00:13:04+0000,91.91,4.23,870.83,758.05,110.916,68.81,143.46,
2025-03-08T06:09:13+0000,88.36,0.75,889.1,800.54,78.96000000000001,44.62,138.11,
2025-03-08T12:08:45+0000,89.82,0.98,906.68,775.2,71.872,34.32,105.42,
2025-03-08T18:08:44+0000,88.73,0.7,880.3,622.96,71.33,38.3,105.66,
2025-03-09T00:11:07+0000,24.18,0.25,2116.94,907.66,82.726,49.23,114.19,
2025-03-09T06:08:43+0000,30.45,1.66,4692.11,1609.8,74.85,52.19,103.89,
2025-03-09T12:09:32+0000,42.36,27.2,5376.61,1787.2,83.952,26.92,121.51,
2025-03-09T18:10:10+0000,20,0.99,6008.96,1331.87,88.288,56.75,126.91,
2025-03-10T00:08:47+0000,27.91,0.66,1110.87,942.93,57.982,41.13,90.42,
2025-03-10T12:10:19+0000,24.36,0.15,2068.22,1138.81,91.166,74.12,132.1,
2025-03-10T18:10:49+0000,25.18,0.76,1375.25,1067.19,102.134,63.44,170.53,
2025-03-11T00:15:03+0000,24.45,0.41,1387.17,694.02,126.006,95.43,165.29,
2025-03-11T06:11:08+0000,25.45,0.95,1874.84,1087.72,98.844,62.71,135.52,
2025-03-11T12:17:28+0000,90.55,2.16,721.19,444.74,173.928,121.57,251.54,
2025-03-11T18:15:36+0000,33.18,5.58,4634.16,1788.16,154.224,123.45,186.78,
2025-03-12T00:14:06+0000,28.09,2.97,4791.83,1958.62,114.514,52.43,176.56,
2025-03-12T03:52:59+0000,89.73,1.15,848.8,625.04,92.244,78.54,128.02,
2025-03-12T06:10:19+0000,25.18,1.39,6099.66,1604.04,92.82,69.99,116.85,
2025-03-12T12:10:53+0000,25.09,0.34,1633.49,1468.33,98.0,71.37,141.61,
2025-03-12T18:10:38+0000,27.09,3.6,4991.04,1564.13,91.258,44.43,155.25,
2025-03-13T00:11:44+0000,24.18,0.64,4226.68,1530.3,86.856,49.13,119.78,
2025-03-13T06:09:08+0000,61.09,31.27,6013.84,1061.86,79.236,31.59,159.04,
2025-03-13T12:11:29+0000,94.91,3.38,806.2,758.54,103.374,64.29,180.95,
2025-03-13T18:10:01+0000,25.18,2.9,4888.6,1215.51,84.432,47.91,126.34,
2025-03-14T00:10:06+0000,24.55,0.24,1536.11,820.18,67.23400000000001,59.27,83.7,
2025-03-14T06:09:59+0000,25.18,0.54,2137.95,1418.13,87.14,69.76,113.94,
2025-03-14T12:10:52+0000,89.45,1.36,874.45,469.84,97.484,69.04,120.46,
2025-03-14T18:08:14+0000,35.91,6.25,6343.88,1676.38,65.368,37.51,108.92,
2025-03-15T00:11:47+0000,25.18,0.34,2012.94,1340.44,88.786,62.42,128.41,
2025-03-18T06:13:25+0000,27.82,2.41,5887.82,1750.79,116.312,79.26,154.81,
2025-03-18T12:11:19+0000,47.91,38.02,5157.36,1236.36,103.112,47.32,146.68,
2025-03-18T18:19:07+0000,24.45,0.33,1922.05,912.71,198.07,116.84,250.13,
2025-03-19T00:15:49+0000,90.64,1.95,711.61,679.35,133.026,78.3,173.19,
2025-03-19T06:10:16+0000,24.64,0.55,2145.42,972.48,92.11,51.27,182.77,
2025-03-19T12:12:03+0000,102.36,3.8,745.57,362.37,110.688,64.65,175.66,
2025-03-19T18:16:11+0000,89.55,0.61,740.38,517.22,157.498,95.89,238.57,
2025-03-20T00:14:17+0000,91.36,5.06,819.53,631.49,115.31,89.63,141.66,
2025-03-20T06:09:54+0000,41.64,18.33,5868.38,1535.22,88.162,65.18,109.13,
2025-03-20T12:20:48+0000,91.82,1.09,806.03,640.71,213.888,157.88,383.93,
2025-03-20T18:14:43+0000,33.91,2.06,4704.28,867.17,142.85999999999999,101.1,179.17,
2025-03-21T00:14:04+0000,24.18,0.36,2064.32,1185.31,114.08200000000001,73.39,158.16,
2025-03-21T06:12:13+0000,93.91,6.3,822.67,566.43,112.62400000000001,78.82,155.52,
2025-03-21T12:11:00+0000,28.36,3.3,2092.91,1177.87,95.44,66.33,111.18,
2025-03-21T18:11:53+0000,26.91,1.59,1983.13,1312.44,111.172,48.22,151.32,
2025-03-22T00:11:11+0000,26.09,0.93,1800.73,774.73,80.242,46.19,102.37,
2025-03-22T06:10:59+0000,24.82,0.57,2059.25,1256.69,101.622,74.24,119.91,
2025-03-22T12:10:58+0000,25.55,1.18,1909.58,1006.27,100.146,59.48,158.07,
2025-03-22T18:11:03+0000,24,0.19,1190.86,1115.23,102.488,60.28,172.09,
2025-03-23T00:13:24+0000,24.45,0.24,1502.99,778.04,105.00200000000001,46.61,136.25,
2025-03-23T06:10:20+0000,24.18,0.18,1763.64,1064.91,94.50800000000001,73.41,127.26,
2025-03-23T12:13:08+0000,90.55,3.14,773.09,765.96,121.99,77.59,166.02,
2025-03-23T18:08:08+0000,46.55,14.01,6508.84,1329.27,58.414,24.34,80.01,
2025-03-24T00:13:58+0000,56.82,15.02,5205.48,753.99,113.678,68.4,184.87,
2025-03-24T06:36:03+0000,22.73,1.17,5767.47,1105.39,69.546,51.77,83.39,
2025-03-24T12:11:40+0000,92.55,3.34,798.63,659.91,103.844,70.39,127.78,
2025-03-24T18:13:20+0000,24.27,0.58,1908.48,1209.54,130.73,95.73,182.42,
2025-03-25T00:16:11+0000,92.55,1.83,824.75,623.71,135.89600000000002,113.13,172.83,
2025-03-25T06:09:19+0000,24.09,0.2,2228.11,635.61,82.558,51.59,114.42,
2025-03-25T12:12:13+0000,89.55,1.31,836.54,642.66,112.012,100.26,122.27,
2025-03-25T18:12:17+0000,24.73,0.02,2190.75,621.58,114.756,79.08,152.22,
2025-03-26T00:13:56+0000,24.36,0.52,1420.54,1058.36,110.954,58.91,160.72,
2025-03-26T06:11:05+0000,26.36,2,1775.42,1297.67,102.208,42.31,123.85,
2025-03-26T12:14:59+0000,24.73,1.05,1946.81,872.78,146.93200000000002,125.18,169.62,
2025-03-26T18:12:15+0000,24.55,0.7,1458.09,779.82,114.438,47.75,185.44,
2025-03-27T00:17:26+0000,26.27,0.65,1814.31,783.27,155.14,84.67,179.69,
2025-03-27T06:09:33+0000,24.82,0.1,2033.53,1185.44,86.112,63.07,105.79,
2025-03-27T12:15:35+0000,90.45,1.44,783.67,681.76,151.338,119.84,194.01,
2025-03-27T18:11:37+0000,91.27,1.61,832.9,696.24,107.642,78.33,142.89,
2025-03-28T00:15:20+0000,92.18,2.92,752.55,529.43,127.56200000000001,90.34,179.86,
2025-03-28T06:12:04+0000,25.27,1.54,2086.75,593.83,112.382,75.04,157.82,
